Source,Target,Type,Id,Label
CR,CM,Undirected,1441,5.1.21
CR,JO,Undirected,1442,5.1.21
BO,FE,Undirected,1443,5.1.21
BO,CM,Undirected,1444,5.1.21
BO,JO,Undirected,1445,5.1.21
FE,CM,Undirected,1446,5.1.21
FE,JO,Undirected,1447,5.1.21
CM,JO,Undirected,1448,5.1.21
MA,EN,Undirected,1449,5.1.21
EN,MA,Undirected,1450,5.1.22
EN,GV,Undirected,1451,5.1.22
MA,GV,Undirected,1452,5.1.22
EN,GT,Undirected,1453,5.1.23
EN,GV,Undirected,1454,5.1.23
GT,GV,Undirected,1455,5.1.23
JV,MA,Undirected,1456,5.1.24
JV,MA,Undirected,1457,5.3.1
JV,MA,Undirected,1458,5.3.1
JV,SW,Undirected,1459,5.3.1
MA,SW,Undirected,1460,5.3.1
JV,MA,Undirected,1461,5.3.2
JV,SW,Undirected,1462,5.3.2
JA,TH,Undirected,1463,5.3.3
JA,CJ,Undirected,1464,5.3.3
JA,TH,Undirected,1465,5.3.3
JV,MA,Undirected,1466,5.3.4
JV,MA,Undirected,1467,5.3.5
JV,MA,Undirected,1468,5.3.6
JV,MA,Undirected,1469,5.3.7
JV,TH,Undirected,1470,5.3.8
JV,MA,Undirected,1471,5.3.8
TH,MA,Undirected,1472,5.3.8
JV,MA,Undirected,1473,5.3.9
JV,JA,Undirected,1474,5.3.9
MA,JA,Undirected,1475,5.3.9
JA,CJ,Undirected,1476,5.3.9
JA,CX,Undirected,1477,5.3.10
JV,CJ,Undirected,1478,5.3.10
JV,MA,Undirected,1479,5.3.10
CJ,MA,Undirected,1480,5.3.10
JV,MA,Undirected,1481,5.3.10
JA,CX,Undirected,1482,5.3.10
CX,BQ,Undirected,1483,5.3.10
BQ,NI,Undirected,1484,5.3.10
NI,MG,Undirected,1485,5.3.10
JV,JA,Undirected,1486,5.3.10
JA,CJ,Undirected,1487,5.3.10
JV,JA,Undirected,1488,5.3.11
CJ,JA,Undirected,1489,5.3.11
JA,JV,Undirected,1490,5.3.11
BQ,CX,Undirected,1491,5.3.12
BQ,MA,Undirected,1492,5.3.12
BQ,MG,Undirected,1493,5.3.12
BQ,DG,Undirected,1494,5.3.12
CX,MA,Undirected,1495,5.3.12
CX,MG,Undirected,1496,5.3.12
CX,DG,Undirected,1497,5.3.12
MA,MG,Undirected,1498,5.3.12
MA,DG,Undirected,1499,5.3.12
MG,DG,Undirected,1500,5.3.12
BQ,NI,Undirected,1501,5.3.12
DG,GI,Undirected,1502,5.3.12
DG,MA,Undirected,1503,5.3.12
GI,MA,Undirected,1504,5.3.12
GI,DG,Undirected,1505,5.3.12
GI,MA,Undirected,1506,5.3.12
BZ,JV,Undirected,1507,5.5.1
JV,CX,Undirected,1508,5.5.2
MA,GI,Undirected,1509,5.5.2
MA,GI,Undirected,1510,5.5.3
CO,MA,Undirected,1511,5.5.4
CO,JV,Undirected,1512,5.5.4
CO,CX,Undirected,1513,5.5.4
MA,JV,Undirected,1514,5.5.4
MA,CX,Undirected,1515,5.5.4
JV,CX,Undirected,1516,5.5.4
NI,MG,Undirected,1517,5.5.4
NI,GI,Undirected,1518,5.5.4
MG,GI,Undirected,1519,5.5.4
GI,JV,Undirected,1520,5.5.4
MA,CO,Undirected,1521,5.5.4
MA,GI,Undirected,1522,5.5.4
JV,GI,Undirected,1523,5.5.4
JV,MG,Undirected,1524,5.5.4
GI,MG,Undirected,1525,5.5.4
GI,MA,Undirected,1526,5.5.6
GI,CO,Undirected,1527,5.5.6
GI,JV,Undirected,1528,5.5.6
MA,CO,Undirected,1529,5.5.6
MA,JV,Undirected,1530,5.5.6
CO,JV,Undirected,1531,5.5.6
MA,GI,Undirected,1532,5.5.6
MA,CO,Undirected,1533,5.5.7
MA,JV,Undirected,1534,5.5.7
CO,JV,Undirected,1535,5.5.7
MA,JV,Undirected,1536,5.5.7
MA,CO,Undirected,1537,5.5.8
MA,JV,Undirected,1538,5.5.8
CO,JV,Undirected,1539,5.5.8
MA,CO,Undirected,1540,5.6.1
MA,GI,Undirected,1541,5.6.1
JV,MA,Undirected,1542,5.6.1
JV,GI,Undirected,1543,5.6.1
MA,GI,Undirected,1544,5.6.1
TH,AZ,Undirected,1545,5.6.1
TH,JV,Undirected,1546,5.6.1
AZ,JV,Undirected,1547,5.6.1
CO,MA,Undirected,1548,5.6.2
CO,GI,Undirected,1549,5.6.2
CO,JV,Undirected,1550,5.6.2
CO,MG,Undirected,1551,5.6.2
MA,GI,Undirected,1552,5.6.2
MA,JV,Undirected,1553,5.6.2
MA,MG,Undirected,1554,5.6.2
GI,JV,Undirected,1555,5.6.2
GI,MG,Undirected,1556,5.6.2
JV,MG,Undirected,1557,5.6.2
MA,CO,Undirected,1558,5.6.2
CO,JV,Undirected,1559,5.6.2
GI,BQ,Undirected,1560,5.6.2
GI,MA,Undirected,1561,5.6.2
GI,CO,Undirected,1562,5.6.2
MA,CO,Undirected,1563,5.6.2
JV,BQ,Undirected,1564,5.7.1
MA,JV,Undirected,1565,5.7.1
MA,JV,Undirected,1566,5.7.1
MA,CO,Undirected,1567,5.7.1
JV,CO,Undirected,1568,5.7.1
MA,JV,Undirected,1569,5.7.1
JV,BQ,Undirected,1570,5.8.1
JV,CO,Undirected,1571,5.8.1
JV,CO,Undirected,1572,5.8.2
MA,CO,Undirected,1573,5.8.3
JV,BQ,Undirected,1574,5.8.3
JV,CO,Undirected,1575,5.8.3
NI,JV,Undirected,1576,5.8.3
MA,CO,Undirected,1577,5.9.1
JV,CY,Undirected,1578,5.9.2
CY,CZ,Undirected,1579,5.9.2
CY,DJ,Undirected,1580,5.9.2
DJ,JV,Undirected,1581,5.9.2
MA,TH,Undirected,1582,5.9.4
MA,CO,Undirected,1583,5.9.4
JV,CO,Undirected,1584,5.9.5
JV,MA,Undirected,1585,5.9.5
CO,MA,Undirected,1586,5.9.5
MA,DJ,Undirected,1587,5.9.5
DJ,CY,Undirected,1588,5.9.5
